instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
14285826,55804,NIFTY25JUL25100PE,NIFTY,0.00,31-07-2025,25100.00,0.05,75,PE,NFO-OPT,NFO
14286082,55805,NIFTY25JUL25150CE,NIFTY,0.00,31-07-2025,25150.00,0.05,75,CE,NFO-OPT,NFO
14286338,55806,NIFTY25JUL25150PE,NIFTY,0.00,31-07-2025,25150.00,0.05,75,PE,NFO-OPT,NFO
14286594,55807,NIFTY25JUL25200CE,NIFTY,0.00,31-07-2025,25200.00,0.05,75,CE,NFO-OPT,NFO
14286850,55808,NIFTY25JUL25200PE,NIFTY,0.00,31-07-2025,25200.00,0.05,75,PE,NFO-OPT,NFO
14287106,55809,NIFTY25JUL25250CE,NIFTY,0.00,31-07-2025,25250.00,0.05,75,CE,NFO-OPT,NFO
14287362,55810,NIFTY25JUL25250PE,NIFTY,0.00,31-07-2025,25250.00,0.05,75,PE,NFO-OPT,NFO
14287618,55811,NIFTY25JUL25300CE,NIFTY,0.00,31-07-2025,25300.00,0.05,75,CE,NFO-OPT,NFO
14287874,55812,NIFTY25JUL25300PE,NIFTY,0.00,31-07-2025,25300.00,0.05,75,PE,NFO-OPT,NFO
14288642,55815,NIFTY25JUL25350CE,NIFTY,0.00,31-07-2025,25350.00,0.05,75,CE,NFO-OPT,NFO
14288898,55816,NIFTY25JUL25350PE,NIFTY,0.00,31-07-2025,25350.00,0.05,75,PE,NFO-OPT,NFO
14289154,55817,NIFTY25JUL25400CE,NIFTY,0.00,31-07-2025,25400.00,0.05,75,CE,NFO-OPT,NFO
14289922,55820,NIFTY25JUL25400PE,NIFTY,0.00,31-07-2025,25400.00,0.05,75,PE,NFO-OPT,NFO
14290178,55821,NIFTY25JUL25450CE,NIFTY,0.00,31-07-2025,25450.00,0.05,75,CE,NFO-OPT,NFO
14290946,55824,NIFTY25JUL25450PE,NIFTY,0.00,31-07-2025,25450.00,0.05,75,PE,NFO-OPT,NFO
14291202,55825,NIFTY25JUL25500CE,NIFTY,0.00,31-07-2025,25500.00,0.05,75,CE,NFO-OPT,NFO
14291458,55826,NIFTY25JUL25500PE,NIFTY,0.00,31-07-2025,25500.00,0.05,75,PE,NFO-OPT,NFO
14292226,55829,NIFTY25JUL25550CE,NIFTY,0.00,31-07-2025,25550.00,0.05,75,CE,NFO-OPT,NFO
14292482,55830,NIFTY25JUL25550PE,NIFTY,0.00,31-07-2025,25550.00,0.05,75,PE,NFO-OPT,NFO
14292738,55831,NIFTY25JUL25600CE,NIFTY,0.00,31-07-2025,25600.00,0.05,75,CE,NFO-OPT,NFO
14292994,55832,NIFTY25JUL25600PE,NIFTY,0.00,31-07-2025,25600.00,0.05,75,PE,NFO-OPT,NFO
14293250,55833,NIFTY25JUL25650CE,NIFTY,0.00,31-07-2025,25650.00,0.05,75,CE,NFO-OPT,NFO
14293506,55834,NIFTY25JUL25650PE,NIFTY,0.00,31-07-2025,25650.00,0.05,75,PE,NFO-OPT,NFO
14293762,55835,NIFTY25JUL25700CE,NIFTY,0.00,31-07-2025,25700.00,0.05,75,CE,NFO-OPT,NFO
14294018,55836,NIFTY25JUL25700PE,NIFTY,0.00,31-07-2025,25700.00,0.05,75,PE,NFO-OPT,NFO
14294274,55837,NIFTY25JUL25750CE,NIFTY,0.00,31-07-2025,25750.00,0.05,75,CE,NFO-OPT,NFO
14294530,55838,NIFTY25JUL25750PE,NIFTY,0.00,31-07-2025,25750.00,0.05,75,PE,NFO-OPT,NFO
14294786,55839,NIFTY25JUL25800CE,NIFTY,0.00,31-07-2025,25800.00,0.05,75,CE,NFO-OPT,NFO
14295042,55840,NIFTY25JUL25800PE,NIFTY,0.00,31-07-2025,25800.00,0.05,75,PE,NFO-OPT,NFO
14295298,55841,NIFTY25JUL25850CE,NIFTY,0.00,31-07-2025,25850.00,0.05,75,CE,NFO-OPT,NFO
14295810,55843,NIFTY25JUL25850PE,NIFTY,0.00,31-07-2025,25850.00,0.05,75,PE,NFO-OPT,NFO
14296066,55844,NIFTY25JUL25900CE,NIFTY,0.00,31-07-2025,25900.00,0.05,75,CE,NFO-OPT,NFO
14296578,55846,NIFTY25JUL25900PE,NIFTY,0.00,31-07-2025,25900.00,0.05,75,PE,NFO-OPT,NFO
14296834,55847,NIFTY25JUL25950CE,NIFTY,0.00,31-07-2025,25950.00,0.05,75,CE,NFO-OPT,NFO
14297090,55848,NIFTY25JUL25950PE,NIFTY,0.00,31-07-2025,25950.00,0.05,75,PE,NFO-OPT,NFO
14297346,55849,NIFTY25JUL26000CE,NIFTY,0.00,31-07-2025,26000.00,0.05,75,CE,NFO-OPT,NFO
14297602,55850,NIFTY25JUL26000PE,NIFTY,0.00,31-07-2025,26000.00,0.05,75,PE,NFO-OPT,NFO
14297858,55851,NIFTY25JUL26050CE,NIFTY,0.00,31-07-2025,26050.00,0.05,75,CE,NFO-OPT,NFO
14298114,55852,NIFTY25JUL26050PE,NIFTY,0.00,31-07-2025,26050.00,0.05,75,PE,NFO-OPT,NFO
14298370,55853,NIFTY25JUL26100CE,NIFTY,0.00,31-07-2025,26100.00,0.05,75,CE,NFO-OPT,NFO
14298626,55854,NIFTY25JUL26100PE,NIFTY,0.00,31-07-2025,26100.00,0.05,75,PE,NFO-OPT,NFO
14298882,55855,NIFTY25JUL26150CE,NIFTY,0.00,31-07-2025,26150.00,0.05,75,CE,NFO-OPT,NFO
14299138,55856,NIFTY25JUL26150PE,NIFTY,0.00,31-07-2025,26150.00,0.05,75,PE,NFO-OPT,NFO
14299394,55857,NIFTY25JUL26200CE,NIFTY,0.00,31-07-2025,26200.00,0.05,75,CE,NFO-OPT,NFO
14299650,55858,NIFTY25JUL26200PE,NIFTY,0.00,31-07-2025,26200.00,0.05,75,PE,NFO-OPT,NFO
14299906,55859,NIFTY25JUL26250CE,NIFTY,0.00,31-07-2025,26250.00,0.05,75,CE,NFO-OPT,NFO
14300162,55860,NIFTY25JUL26250PE,NIFTY,0.00,31-07-2025,26250.00,0.05,75,PE,NFO-OPT,NFO
14300418,55861,NIFTY25JUL26300CE,NIFTY,0.00,31-07-2025,26300.00,0.05,75,CE,NFO-OPT,NFO
14300674,55862,NIFTY25JUL26300PE,NIFTY,0.00,31-07-2025,26300.00,0.05,75,PE,NFO-OPT,NFO
14300930,55863,NIFTY25JUL26350CE,NIFTY,0.00,31-07-2025,26350.00,0.05,75,CE,NFO-OPT,NFO
14301186,55864,NIFTY25JUL26350PE,NIFTY,0.00,31-07-2025,26350.00,0.05,75,PE,NFO-OPT,NFO
14301442,55865,NIFTY25JUL26400CE,NIFTY,0.00,31-07-2025,26400.00,0.05,75,CE,NFO-OPT,NFO
14301698,55866,NIFTY25JUL26400PE,NIFTY,0.00,31-07-2025,26400.00,0.05,75,PE,NFO-OPT,NFO
14301954,55867,NIFTY25JUL26450CE,NIFTY,0.00,31-07-2025,26450.00,0.05,75,CE,NFO-OPT,NFO
14302210,55868,NIFTY25JUL26450PE,NIFTY,0.00,31-07-2025,26450.00,0.05,75,PE,NFO-OPT,NFO
14302466,55869,NIFTY25JUL26500CE,NIFTY,0.00,31-07-2025,26500.00,0.05,75,CE,NFO-OPT,NFO
14302722,55870,NIFTY25JUL26500PE,NIFTY,0.00,31-07-2025,26500.00,0.05,75,PE,NFO-OPT,NFO
14302978,55871,NIFTY25JUL26550CE,NIFTY,0.00,31-07-2025,26550.00,0.05,75,CE,NFO-OPT,NFO
14303234,55872,NIFTY25JUL26550PE,NIFTY,0.00,31-07-2025,26550.00,0.05,75,PE,NFO-OPT,NFO
14303490,55873,NIFTY25JUL26600CE,NIFTY,0.00,31-07-2025,26600.00,0.05,75,CE,NFO-OPT,NFO
14304002,55875,NIFTY25JUL26600PE,NIFTY,0.00,31-07-2025,26600.00,0.05,75,PE,NFO-OPT,NFO
14304258,55876,NIFTY25JUL26650CE,NIFTY,0.00,31-07-2025,26650.00,0.05,75,CE,NFO-OPT,NFO
14304770,55878,NIFTY25JUL26650PE,NIFTY,0.00,31-07-2025,26650.00,0.05,75,PE,NFO-OPT,NFO
14305026,55879,NIFTY25JUL26700CE,NIFTY,0.00,31-07-2025,26700.00,0.05,75,CE,NFO-OPT,NFO
14305282,55880,NIFTY25JUL26700PE,NIFTY,0.00,31-07-2025,26700.00,0.05,75,PE,NFO-OPT,NFO
14305538,55881,NIFTY25JUL26750CE,NIFTY,0.00,31-07-2025,26750.00,0.05,75,CE,NFO-OPT,NFO
14305794,55882,NIFTY25JUL26750PE,NIFTY,0.00,31-07-2025,26750.00,0.05,75,PE,NFO-OPT,NFO
14306050,55883,NIFTY25JUL26800CE,NIFTY,0.00,31-07-2025,26800.00,0.05,75,CE,NFO-OPT,NFO
14306306,55884,NIFTY25JUL26800PE,NIFTY,0.00,31-07-2025,26800.00,0.05,75,PE,NFO-OPT,NFO
14306562,55885,NIFTY25JUL26850CE,NIFTY,0.00,31-07-2025,26850.00,0.05,75,CE,NFO-OPT,NFO
14306818,55886,NIFTY25JUL26850PE,NIFTY,0.00,31-07-2025,26850.00,0.05,75,PE,NFO-OPT,NFO
14307074,55887,NIFTY25JUL26900CE,NIFTY,0.00,31-07-2025,26900.00,0.05,75,CE,NFO-OPT,NFO
14308354,55892,NIFTY25JUL26900PE,NIFTY,0.00,31-07-2025,26900.00,0.05,75,PE,NFO-OPT,NFO
14308610,55893,NIFTY25JUL26950CE,NIFTY,0.00,31-07-2025,26950.00,0.05,75,CE,NFO-OPT,NFO
14309378,55896,NIFTY25JUL26950PE,NIFTY,0.00,31-07-2025,26950.00,0.05,75,PE,NFO-OPT,NFO
14309634,55897,NIFTY25JUL27000CE,NIFTY,0.00,31-07-2025,27000.00,0.05,75,CE,NFO-OPT,NFO
14309890,55898,NIFTY25JUL27000PE,NIFTY,0.00,31-07-2025,27000.00,0.05,75,PE,NFO-OPT,NFO
14310146,55899,NIFTY25JUL27050CE,NIFTY,0.00,31-07-2025,27050.00,0.05,75,CE,NFO-OPT,NFO
14310402,55900,NIFTY25JUL27050PE,NIFTY,0.00,31-07-2025,27050.00,0.05,75,PE,NFO-OPT,NFO
14310658,55901,NIFTY25JUL27100CE,NIFTY,0.00,31-07-2025,27100.00,0.05,75,CE,NFO-OPT,NFO
14310914,55902,NIFTY25JUL27100PE,NIFTY,0.00,31-07-2025,27100.00,0.05,75,PE,NFO-OPT,NFO
14311170,55903,NIFTY25JUL27150CE,NIFTY,0.00,31-07-2025,27150.00,0.05,75,CE,NFO-OPT,NFO
14311426,55904,NIFTY25JUL27150PE,NIFTY,0.00,31-07-2025,27150.00,0.05,75,PE,NFO-OPT,NFO
14311682,55905,NIFTY25JUL27200CE,NIFTY,0.00,31-07-2025,27200.00,0.05,75,CE,NFO-OPT,NFO
14311938,55906,NIFTY25JUL27200PE,NIFTY,0.00,31-07-2025,27200.00,0.05,75,PE,NFO-OPT,NFO
14312194,55907,NIFTY25JUL27250CE,NIFTY,0.00,31-07-2025,27250.00,0.05,75,CE,NFO-OPT,NFO
14312450,55908,NIFTY25JUL27250PE,NIFTY,0.00,31-07-2025,27250.00,0.05,75,PE,NFO-OPT,NFO
14312706,55909,NIFTY25JUL27300CE,NIFTY,0.00,31-07-2025,27300.00,0.05,75,CE,NFO-OPT,NFO
14313474,55912,NIFTY25JUL27300PE,NIFTY,0.00,31-07-2025,27300.00,0.05,75,PE,NFO-OPT,NFO
14313730,55913,NIFTY25JUL27350CE,NIFTY,0.00,31-07-2025,27350.00,0.05,75,CE,NFO-OPT,NFO
14313986,55914,NIFTY25JUL27350PE,NIFTY,0.00,31-07-2025,27350.00,0.05,75,PE,NFO-OPT,NFO
14314242,55915,NIFTY25JUL27400CE,NIFTY,0.00,31-07-2025,27400.00,0.05,75,CE,NFO-OPT,NFO
14314498,55916,NIFTY25JUL27400PE,NIFTY,0.00,31-07-2025,27400.00,0.05,75,PE,NFO-OPT,NFO
15007234,58622,NIFTY25DEC22000CE,NIFTY,0.00,24-12-2025,22000.00,0.05,75,CE,NFO-OPT,NFO
15007490,58623,NIFTY25DEC22000PE,NIFTY,0.00,24-12-2025,22000.00,0.05,75,PE,NFO-OPT,NFO
15007746,58624,NIFTY26JUN12000CE,NIFTY,0.00,25-06-2026,12000.00,0.05,75,CE,NFO-OPT,NFO
15008002,58625,NIFTY26JUN12000PE,NIFTY,0.00,25-06-2026,12000.00,0.05,75,PE,NFO-OPT,NFO
15008258,58626,NIFTY26JUN22000CE,NIFTY,0.00,25-06-2026,22000.00,0.05,75,CE,NFO-OPT,NFO
15008514,58627,NIFTY26JUN22000PE,NIFTY,0.00,25-06-2026,22000.00,0.05,75,PE,NFO-OPT,NFO
15009026,58629,NIFTY26DEC12000PE,NIFTY,0.00,31-12-2026,12000.00,0.05,75,PE,NFO-OPT,NFO
15009538,58631,NIFTY26DEC13000PE,NIFTY,0.00,31-12-2026,13000.00,0.05,75,PE,NFO-OPT,NFO
15010050,58633,NIFTY26DEC14000PE,NIFTY,0.00,31-12-2026,14000.00,0.05,75,PE,NFO-OPT,NFO
15010562,58635,NIFTY26DEC15000PE,NIFTY,0.00,31-12-2026,15000.00,0.05,75,PE,NFO-OPT,NFO
15010818,58636,NIFTY26DEC16000CE,NIFTY,0.00,31-12-2026,16000.00,0.05,75,CE,NFO-OPT,NFO
15011074,58637,NIFTY26DEC16000PE,NIFTY,0.00,31-12-2026,16000.00,0.05,75,PE,NFO-OPT,NFO
15011586,58639,NIFTY26DEC17000PE,NIFTY,0.00,31-12-2026,17000.00,0.05,75,PE,NFO-OPT,NFO
15012098,58641,NIFTY26DEC18000PE,NIFTY,0.00,31-12-2026,18000.00,0.05,75,PE,NFO-OPT,NFO
15012354,58642,NIFTY26DEC19000CE,NIFTY,0.00,31-12-2026,19000.00,0.05,75,CE,NFO-OPT,NFO
15012610,58643,NIFTY26DEC19000PE,NIFTY,0.00,31-12-2026,19000.00,0.05,75,PE,NFO-OPT,NFO
15012866,58644,NIFTY26DEC20000CE,NIFTY,0.00,31-12-2026,20000.00,0.05,75,CE,NFO-OPT,NFO
15013122,58645,NIFTY26DEC20000PE,NIFTY,0.00,31-12-2026,20000.00,0.05,75,PE,NFO-OPT,NFO
